q_true,b_true,n,bins,method,repetitions,valid,failures,failure_rate,at_bound,mean_occupied_bins,mean_q_hat,median_q_hat,bias_q,mcse_bias_q,sd_q,rmse_q,mcse_rmse_q,mean_b_hat,bias_b,mcse_bias_b,sd_b,rmse_b,mcse_rmse_b,mean_seconds
1.5,5.0,1000,100,pdf,20,20,0,0.0,0,95.4,1.508755244273424,1.5122383326197988,0.008755244273423946,0.013846790020278383,0.06192472751101631,0.06098846272644738,0.011269306596741037,5.018349474554785,0.018349474554785018,0.1632880748965964,0.7302464707677331,0.7119927077447702,0.14805834165902698,0.06506129970011898
1.5,5.0,1000,100,qlog,20,20,0,0.0,0,95.4,1.512,1.51,0.01200000000000001,0.013170940900730161,0.058902238363329903,0.058651513194460776,0.009290629121522629,3.853676873959121,-1.146323126040879,0.11424201663662827,0.5109058301723254,1.249812081168606,0.08814084606659325,0.037246298600052796
1.5,5.0,1000,110,pdf,20,20,0,0.0,0,104.7,1.5064777841485257,1.5092087916964667,0.006477784148525745,0.013997405320798352,0.06259829961184474,0.06135618506763974,0.010864436599198946,4.998332639493862,-0.0016673605061387153,0.16385777986231936,0.7327942688286845,0.7142414497197817,0.14406803902903045,0.07454743305002012
1.5,5.0,1000,110,qlog,20,20,0,0.0,0,104.7,1.51,1.51,0.010000000000000009,0.0138031270293899,0.06172946067956111,0.06099180272790768,0.009598917596025101,3.8335903755131375,-1.166409624486862,0.11722070871706455,0.524226946124117,1.2734145470293912,0.07860847916890933,0.03725159154996618
1.5,5.0,1000,120,pdf,20,20,0,0.0,0,113.05,1.507720158589565,1.510136367516965,0.007720158589565174,0.01409149904402036,0.06301909953460566,0.061906683076166716,0.011004824916585892,5.011304656201922,0.011304656201922735,0.16680520982445282,0.7459755763371846,0.7271749292425163,0.14799205802189896,0.07875762950029638
1.5,5.0,1000,120,qlog,20,20,0,0.0,0,113.05,1.509,1.51,0.009000000000000008,0.014471387377566095,0.06471801180994041,0.06371812928829602,0.009151945266003927,3.693920513963979,-1.3060794860360214,0.10800976190923145,0.48303433972521803,1.3883442255183711,0.08498632773739315,0.03765100830003121
1.5,5.0,1000,130,pdf,20,20,0,0.0,0,121.65,1.506610180471445,1.514199206464557,0.006610180471444982,0.014193504717545427,0.06347528277479106,0.062220177057267956,0.010947965909915744,5.000529560765756,0.0005295607657543666,0.16599019810040097,0.7423307331023061,0.7235346929328278,0.14637904251654685,0.07159319550000873
1.5,5.0,1000,130,qlog,20,20,0,0.0,0,121.65,1.512,1.51,0.01200000000000001,0.014171877266726458,0.06337856187436856,0.06292853089020915,0.00832264066792508,3.6517361396173875,-1.348263860382612,0.10202430949843484,0.4562665827919556,1.419713235853579,0.08107992015955533,0.04362205399991126
1.5,5.0,1000,140,pdf,20,20,0,0.0,0,130.0,1.507917967528079,1.5142712068482134,0.007917967528079028,0.013523052210943588,0.060476928013897376,0.059475037542433995,0.010750853886369616,5.005609324075066,0.005609324075065469,0.16118672597808334,0.7208489527152513,0.7026190408149496,0.1413578821951189,0.07281539625000732
1.5,5.0,1000,140,qlog,20,20,0,0.0,0,130.0,1.512,1.51,0.01200000000000001,0.014896131606632163,0.06661752574842535,0.06603029607687677,0.009073177475008336,3.5225599533927245,-1.477440046607276,0.09079963926401086,0.4060683314535745,1.529534571900199,0.0785605069657976,0.03967610729998796
1.5,5.0,1000,150,pdf,20,20,0,0.0,0,138.9,1.5080361184626605,1.5156551659755162,0.00803611846266048,0.014000387041455476,0.06261163427200322,0.06155310803563412,0.010971434251724584,5.012616943351406,0.012616943351406507,0.16561829348353382,0.7406675250933842,0.7220236497865521,0.14758409493619562,0.07694577039987963
1.5,5.0,1000,150,qlog,20,20,0,0.0,0,138.9,1.511,1.51,0.01100000000000001,0.013801220388448502,0.06172093392205381,0.06115553940568268,0.009038414437688994,3.4959149504424176,-1.5040850495575826,0.09355754205522396,0.4184020476865523,1.5583899050415853,0.08055434231629666,0.04316096280001602
1.5,5.0,1000,160,pdf,20,20,0,0.0,0,147.45,1.5075410608901718,1.5136090059701017,0.007541060890171735,0.013893558640029814,0.06213388313697239,0.06102832179688602,0.010790423886704361,5.005634536257604,0.005634536257605527,0.16352868592193268,0.7313225159853087,0.712827285719736,0.1438910866728184,0.07693048820010517
1.5,5.0,1000,160,qlog,20,20,0,0.0,0,147.45,1.506,1.51,0.006000000000000005,0.014074987145922912,0.06294525608143876,0.06164414002968982,0.008520790932556883,3.41432519722233,-1.5856748027776706,0.09622837590229813,0.43034637976388257,1.6402142196710434,0.08589983986764108,0.04068241370000578
1.5,5.0,1000,170,pdf,20,20,0,0.0,0,155.3,1.5071764184994136,1.5150323328383601,0.0071764184994133175,0.014120435755035835,0.0631485084403574,0.06196651026811593,0.010751260437997854,5.0056481743711405,0.0056481743711403794,0.16560676106873004,0.7406159505664922,0.721885232426568,0.14487343547793127,0.07768765665005048
1.5,5.0,1000,170,qlog,20,20,0,0.0,0,155.3,1.5070000000000001,1.51,0.007000000000000006,0.013398743067522192,0.059921000624067355,0.05882176467941102,0.007894478243406925,3.3286419594874537,-1.6713580405125459,0.08746652077728477,0.391162172426813,1.7142914432694103,0.07568282845727575,0.04227978044996235
1.5,5.0,1000,180,pdf,20,20,0,0.0,0,163.2,1.5077383673707223,1.5118461696534085,0.007738367370722299,0.013957913807565765,0.06242168819559994,0.061331281813553566,0.010998013384825974,5.010034575026607,0.010034575026606962,0.16479853924554436,0.7370014726914083,0.7184102622511763,0.1465023961581771,0.08267767405000086
1.5,5.0,1000,180,qlog,20,20,0,0.0,0,163.2,1.508,1.51,0.008000000000000007,0.014319658919783939,0.0640394615184962,0.06292853089020915,0.0079702397011095,3.260820697537085,-1.7391793024629145,0.0726019565710782,0.3246858203848368,1.7677371082761193,0.06813168817494723,0.04377278530002968
1.5,5.0,1000,190,pdf,20,20,0,0.0,0,171.15,1.5074268037969283,1.513647104298681,0.00742680379692825,0.013853988638734252,0.061956920711439135,0.0608431133118568,0.010570605186337222,5.006394827743348,0.006394827743348408,0.16311589433932358,0.7294764559068014,0.7110344566602219,0.14224176206631983,0.07924910205015294
1.5,5.0,1000,190,qlog,20,20,0,0.0,0,171.15,1.5050000000000003,1.51,0.0050000000000000044,0.014858986293964028,0.06645140686008248,0.06496152707564691,0.007929833850968517,3.2127371544061325,-1.7872628455938675,0.08799365832408754,0.3935196032030999,1.8279560370643924,0.08148720938558177,0.04480942589998449
1.5,5.0,1000,200,pdf,20,20,0,0.0,0,179.05,1.5080614630762794,1.5146475846866325,0.008061463076279229,0.013908065918976732,0.06219876166076011,0.061157492112215106,0.010885161907904579,5.012706530935989,0.01270653093598928,0.16357852121116243,0.7315453861741009,0.7131354537248942,0.14574233471542172,0.08539706445003503
1.5,5.0,1000,200,qlog,20,20,0,0.0,0,179.05,1.509,1.52,0.009000000000000008,0.013952928385336037,0.06239939270959552,0.06148170459575765,0.007818161065073551,3.1273741174665757,-1.872625882533424,0.07989867940294844,0.3573177569149101,1.904736169754345,0.07411384052188749,0.044307839899988724
1.5,5.0,5000,10,pdf,20,20,0,0.0,0,10.0,1.5044239140681184,1.5057002858007271,0.004423914068118473,0.007437610502645471,0.03326200534816331,0.03272023785784997,0.004580913633159934,5.043808402794843,0.04380840279484248,0.07167714431857773,0.3205499342588053,0.3154898151939193,0.05145608233909301,0.05760679809991416
1.5,5.0,5000,10,qlog,20,20,0,0.0,0,10.0,2.017,2.01,0.5170000000000001,0.022065691397327794,0.09868077186991454,0.5258707065429676,0.021977700549986316,3.8893820565207564,-1.1106179434792436,0.16411448167915346,0.7339422742534619,1.321063933054563,0.1580013587533332,0.035121146200049226
1.5,5.0,5000,20,pdf,20,20,0,0.0,0,20.0,1.5068134673993276,1.5104405440676594,0.006813467399327677,0.00447374141719301,0.020007179845199636,0.020656626566115666,0.0024912279908752507,5.056662201611932,0.05666220161193114,0.04383311644812929,0.19602765608736245,0.19928899855501586,0.025971257865308697,0.053436415500027576
1.5,5.0,5000,20,qlog,20,20,0,0.0,0,20.0,1.6620000000000001,1.6400000000000001,0.1620000000000001,0.017999999999999995,0.08049844718999241,0.18000000000000008,0.018500302932033242,4.345398714642053,-0.6546012853579475,0.03859809775484276,0.17261594076402087,0.6758766844978693,0.04246261888392869,0.030600019899998186
1.5,5.0,5000,30,pdf,20,20,0,0.0,0,29.9,1.5038697304352318,1.5009600698586678,0.0038697304352319105,0.004203385069153784,0.018798109500471033,0.018726326078370912,0.003885206926263736,5.029732337006107,0.02973233700610649,0.04342292304789029,0.1941932154336501,0.19159714647739856,0.0388629288050241,0.04796294504994876
1.5,5.0,5000,30,qlog,20,20,0,0.0,0,29.9,1.5489999999999997,1.54,0.049000000000000044,0.008268519882822541,0.0369779450625996,0.060827625302982254,0.008972456668208187,4.382291797956228,-0.6177082020437725,0.041456051695456395,0.18539709933957182,0.6435968482625601,0.038582874582784796,0.03149080215000595
1.5,5.0,5000,40,pdf,20,20,0,0.0,0,39.6,1.5032057791904383,1.502970568276872,0.003205779190438429,0.0036659651611487985,0.01639469460694937,0.016297967079063145,0.0021611491674409875,5.024675453311417,0.024675453311418093,0.04183620181628582,0.18709718236323053,0.18402164509092653,0.030001526599313294,0.05113118204994862
1.5,5.0,5000,40,qlog,20,20,0,0.0,0,39.6,1.524,1.52,0.02400000000000002,0.005544081718847875,0.024793887192315452,0.034058772731852836,0.005092608785958724,4.553824685700708,-0.44617531429929136,0.03939177126798005,0.17616535661865296,0.4780741912287461,0.035517521307011336,0.03479067219993794
