q_true,b_true,n,rep,seed,bins,method,q_hat,b_hat,success,at_bound,occupied_bins,max_abs_x,seconds,message
1.5,2.0,1000,8,20260926-0-0-0-8,110,pdf,1.533605144826498,1.7861251771834548,True,False,107,7.311236767381027,0.055946962000234635,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.5,2.0,1000,8,20260926-0-0-0-8,110,qlog,1.52,1.2619771912538928,True,False,107,7.311236767381027,0.029712635999658232,barrido q-log; q por deviance de bins
1.5,2.0,1000,8,20260926-0-0-0-8,120,pdf,1.541563703262196,1.8147003085851137,True,False,115,7.311236767381027,0.06224227999973664,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.5,2.0,1000,8,20260926-0-0-0-8,120,qlog,1.54,1.3349594628740795,True,False,115,7.311236767381027,0.03793148799968549,barrido q-log; q por deviance de bins
1.5,2.0,1000,8,20260926-0-0-0-8,130,pdf,1.5343598501690026,1.7894086867647698,True,False,123,7.311236767381027,0.04617174899976817,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.5,2.0,1000,8,20260926-0-0-0-8,130,qlog,1.52,1.1904056026507892,True,False,123,7.311236767381027,0.030954100000144535,barrido q-log; q por deviance de bins
1.5,2.0,1000,8,20260926-0-0-0-8,140,pdf,1.5375068277115906,1.7969246776583883,True,False,132,7.311236767381027,0.08195144799992704,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.5,2.0,1000,8,20260926-0-0-0-8,140,qlog,1.52,1.1808879761931694,True,False,132,7.311236767381027,0.032216140999935305,barrido q-log; q por deviance de bins
1.5,2.0,1000,8,20260926-0-0-0-8,150,pdf,1.538260372953237,1.8051992579218994,True,False,139,7.311236767381027,0.05571809899993241,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.5,2.0,1000,8,20260926-0-0-0-8,150,qlog,1.54,1.227144836861743,True,False,139,7.311236767381027,0.045881167000061396,barrido q-log; q por deviance de bins
1.5,2.0,1000,8,20260926-0-0-0-8,160,pdf,1.5411567268819666,1.8112415427081308,True,False,147,7.311236767381027,0.05315655699996569,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.5,2.0,1000,8,20260926-0-0-0-8,160,qlog,1.54,1.187314435977206,True,False,147,7.311236767381027,0.03519517199993061,barrido q-log; q por deviance de bins
1.5,2.0,1000,8,20260926-0-0-0-8,170,pdf,1.5373217013134186,1.801188976368276,True,False,160,7.311236767381027,0.06829163200018229,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.5,2.0,1000,8,20260926-0-0-0-8,170,qlog,1.52,1.1078488630875891,True,False,160,7.311236767381027,0.03457649299980403,barrido q-log; q por deviance de bins
1.5,2.0,1000,8,20260926-0-0-0-8,180,pdf,1.5349329704388084,1.793485279864818,True,False,165,7.311236767381027,0.08067817399978594,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.5,2.0,1000,8,20260926-0-0-0-8,180,qlog,1.54,1.1620209598794295,True,False,165,7.311236767381027,0.03650367299997015,barrido q-log; q por deviance de bins
1.5,2.0,1000,8,20260926-0-0-0-8,190,pdf,1.5373173435164011,1.7972138435993639,True,False,172,7.311236767381027,0.05820771799972135,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.5,2.0,1000,8,20260926-0-0-0-8,190,qlog,1.54,1.1038039911546556,True,False,172,7.311236767381027,0.03719356700003118,barrido q-log; q por deviance de bins
1.5,2.0,1000,8,20260926-0-0-0-8,200,pdf,1.5391628648312008,1.8040600997154461,True,False,181,7.311236767381027,0.06639248999999836,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.5,2.0,1000,8,20260926-0-0-0-8,200,qlog,1.54,1.0907802660404724,True,False,181,7.311236767381027,0.03630734799980928,barrido q-log; q por deviance de bins
1.5,2.0,1000,9,20260926-0-0-0-9,10,pdf,1.4108386924242051,1.7503101062768855,True,False,10,16.215463735227786,0.03747565699995903,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.5,2.0,1000,9,20260926-0-0-0-9,10,qlog,1.98,1.3973528530643435,True,False,10,16.215463735227786,0.0247483650000504,barrido q-log; q por deviance de bins
1.5,2.0,1000,9,20260926-0-0-0-9,20,pdf,1.4634509339919932,1.9355130362768709,True,False,20,16.215463735227786,0.0580113529999835,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.5,2.0,1000,9,20260926-0-0-0-9,20,qlog,1.6,1.571915610959956,True,False,20,16.215463735227786,0.026913650000096823,barrido q-log; q por deviance de bins
1.5,2.0,1000,9,20260926-0-0-0-9,30,pdf,1.4603161113400511,1.9056497565551405,True,False,29,16.215463735227786,0.03792460200020287,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.5,2.0,1000,9,20260926-0-0-0-9,30,qlog,1.54,1.671876241290613,True,False,29,16.215463735227786,0.04831726299971706,barrido q-log; q por deviance de bins
1.5,2.0,1000,9,20260926-0-0-0-9,40,pdf,1.473239186537774,1.9622504681356752,True,False,39,16.215463735227786,0.0631481709997388,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.5,2.0,1000,9,20260926-0-0-0-9,40,qlog,1.5,1.7213666211164256,True,False,39,16.215463735227786,0.03990118199999415,barrido q-log; q por deviance de bins
1.5,2.0,1000,9,20260926-0-0-0-9,50,pdf,1.4770610932986972,1.9658347150039919,True,False,49,16.215463735227786,0.06272451999984696,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.5,2.0,1000,9,20260926-0-0-0-9,50,qlog,1.5,1.7235702353694438,True,False,49,16.215463735227786,0.028190019000248867,barrido q-log; q por deviance de bins
1.5,2.0,1000,9,20260926-0-0-0-9,60,pdf,1.4747729218682202,1.9577563263662787,True,False,58,16.215463735227786,0.043631495000227005,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.5,2.0,1000,9,20260926-0-0-0-9,60,qlog,1.52,1.7573100471799772,True,False,58,16.215463735227786,0.031165703000169742,barrido q-log; q por deviance de bins
1.5,2.0,1000,9,20260926-0-0-0-9,70,pdf,1.4795704317695837,1.9811800412388545,True,False,66,16.215463735227786,0.0561167360001491,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.5,2.0,1000,9,20260926-0-0-0-9,70,qlog,1.52,1.6585403679560293,True,False,66,16.215463735227786,0.031637912999940454,barrido q-log; q por deviance de bins
1.5,2.0,1000,9,20260926-0-0-0-9,80,pdf,1.4856316669451837,1.991309341357878,True,False,76,16.215463735227786,0.04025837400013188,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.5,2.0,1000,9,20260926-0-0-0-9,80,qlog,1.54,1.7545170663912808,True,False,76,16.215463735227786,0.03077854799994384,barrido q-log; q por deviance de bins
1.5,2.0,1000,9,20260926-0-0-0-9,90,pdf,1.4780661310274716,1.9591628051429402,True,False,83,16.215463735227786,0.0724980710001546,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.5,2.0,1000,9,20260926-0-0-0-9,90,qlog,1.54,1.6764794471006865,True,False,83,16.215463735227786,0.03692422099993564,barrido q-log; q por deviance de bins
1.5,2.0,1000,9,20260926-0-0-0-9,100,pdf,1.4903716757424321,2.007180061912071,True,False,94,16.215463735227786,0.04395010500002172,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.5,2.0,1000,9,20260926-0-0-0-9,100,qlog,1.54,1.6374014700586788,True,False,94,16.215463735227786,0.028912880000007135,barrido q-log; q por deviance de bins
1.5,2.0,1000,9,20260926-0-0-0-9,110,pdf,1.4840770365472573,1.9765711494714961,True,False,102,16.215463735227786,0.05467989699991449,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.5,2.0,1000,9,20260926-0-0-0-9,110,qlog,1.54,1.5581798604733903,True,False,102,16.215463735227786,0.029843851999885374,barrido q-log; q por deviance de bins
1.5,2.0,1000,9,20260926-0-0-0-9,120,pdf,1.483017095667841,1.9787102481951322,True,False,110,16.215463735227786,0.08850888199958717,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.5,2.0,1000,9,20260926-0-0-0-9,120,qlog,1.54,1.5046433188388608,True,False,110,16.215463735227786,0.030248276999827794,barrido q-log; q por deviance de bins
1.5,2.0,1000,9,20260926-0-0-0-9,130,pdf,1.4883269582384415,1.9965897561772976,True,False,118,16.215463735227786,0.10434367000016209,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.5,2.0,1000,9,20260926-0-0-0-9,130,qlog,1.56,1.4840888027472439,True,False,118,16.215463735227786,0.04982858199991824,barrido q-log; q por deviance de bins
1.5,2.0,1000,9,20260926-0-0-0-9,140,pdf,1.4853884767465364,1.9900014368968164,True,False,127,16.215463735227786,0.06799602999990384,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.5,2.0,1000,9,20260926-0-0-0-9,140,qlog,1.56,1.487890750661993,True,False,127,16.215463735227786,0.03923262699981933,barrido q-log; q por deviance de bins
1.5,2.0,1000,9,20260926-0-0-0-9,150,pdf,1.48394975990653,1.9838159866023857,True,False,136,16.215463735227786,0.09243717800018203,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.5,2.0,1000,9,20260926-0-0-0-9,150,qlog,1.56,1.4388874395335631,True,False,136,16.215463735227786,0.033509256999877834,barrido q-log; q por deviance de bins
1.5,2.0,1000,9,20260926-0-0-0-9,160,pdf,1.4894764489503924,2.001163841276581,True,False,142,16.215463735227786,0.09748841800001173,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.5,2.0,1000,9,20260926-0-0-0-9,160,qlog,1.56,1.395808365788187,True,False,142,16.215463735227786,0.05339722000007896,barrido q-log; q por deviance de bins
1.5,2.0,1000,9,20260926-0-0-0-9,170,pdf,1.4889228511041623,2.001276945666194,True,False,154,16.215463735227786,0.0767672050001238,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.5,2.0,1000,9,20260926-0-0-0-9,170,qlog,1.56,1.3377816148855892,True,False,154,16.215463735227786,0.03371022100009213,barrido q-log; q por deviance de bins
1.5,2.0,1000,9,20260926-0-0-0-9,180,pdf,1.485361705958243,1.9847252448391322,True,False,162,16.215463735227786,0.12163792399996964,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.5,2.0,1000,9,20260926-0-0-0-9,180,qlog,1.58,1.4460460477107402,True,False,162,16.215463735227786,0.05257197900027677,barrido q-log; q por deviance de bins
1.5,2.0,1000,9,20260926-0-0-0-9,190,pdf,1.4865575021984996,1.9885568693809061,True,False,168,16.215463735227786,0.0952500820003479,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.5,2.0,1000,9,20260926-0-0-0-9,190,qlog,1.58,1.3505003118176133,True,False,168,16.215463735227786,0.04279722000001129,barrido q-log; q por deviance de bins
1.5,2.0,1000,9,20260926-0-0-0-9,200,pdf,1.487479338637356,1.9915470113272729,True,False,175,16.215463735227786,0.08432147800021994,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.5,2.0,1000,9,20260926-0-0-0-9,200,qlog,1.58,1.2724409903944338,True,False,175,16.215463735227786,0.052131711000129144,barrido q-log; q por deviance de bins
1.5,2.0,1000,10,20260926-0-0-0-10,10,pdf,1.4798472758999464,1.978736137383022,True,False,10,8.989369353644253,0.05382974599979207,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.5,2.0,1000,10,20260926-0-0-0-10,10,qlog,1.8599999999999999,1.7951805707312425,True,False,10,8.989369353644253,0.039168066000002,barrido q-log; q por deviance de bins
1.5,2.0,1000,10,20260926-0-0-0-10,20,pdf,1.4934488202630705,2.040860399933749,True,False,20,8.989369353644253,0.03842050399998698,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.5,2.0,1000,10,20260926-0-0-0-10,20,qlog,1.56,1.771278191952105,True,False,20,8.989369353644253,0.02640303499993024,barrido q-log; q por deviance de bins
1.5,2.0,1000,10,20260926-0-0-0-10,30,pdf,1.4891884791974546,2.027652455322935,True,False,30,8.989369353644253,0.03672989799997595,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.5,2.0,1000,10,20260926-0-0-0-10,30,qlog,1.5,1.79083890218381,True,False,30,8.989369353644253,0.027348526999958267,barrido q-log; q por deviance de bins
1.5,2.0,1000,10,20260926-0-0-0-10,40,pdf,1.4922146414277437,2.0292473172700283,True,False,39,8.989369353644253,0.04660390500021094,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.5,2.0,1000,10,20260926-0-0-0-10,40,qlog,1.5,1.7462834310462152,True,False,39,8.989369353644253,0.026681413000005705,barrido q-log; q por deviance de bins
1.5,2.0,1000,10,20260926-0-0-0-10,50,pdf,1.4926124613824885,2.015148249494736,True,False,48,8.989369353644253,0.04001010199999655,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.5,2.0,1000,10,20260926-0-0-0-10,50,qlog,1.5,1.7555045510442182,True,False,48,8.989369353644253,0.052879417999974976,barrido q-log; q por deviance de bins
1.5,2.0,1000,10,20260926-0-0-0-10,60,pdf,1.5067477510012075,2.0770469821164386,True,False,58,8.989369353644253,0.06011762300022383,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.5,2.0,1000,10,20260926-0-0-0-10,60,qlog,1.52,1.7434952182269317,True,False,58,8.989369353644253,0.047619868999845494,barrido q-log; q por deviance de bins
1.5,2.0,1000,10,20260926-0-0-0-10,70,pdf,1.5044397587145335,2.061003278622942,True,False,67,8.989369353644253,0.04319658700023865,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.5,2.0,1000,10,20260926-0-0-0-10,70,qlog,1.52,1.7559455338911305,True,False,67,8.989369353644253,0.04537043200025437,barrido q-log; q por deviance de bins
1.5,2.0,1000,10,20260926-0-0-0-10,80,pdf,1.5033127183187285,2.0604928912882987,True,False,76,8.989369353644253,0.05856482800027152,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.5,2.0,1000,10,20260926-0-0-0-10,80,qlog,1.52,1.6641047005866478,True,False,76,8.989369353644253,0.05476128999998764,barrido q-log; q por deviance de bins
1.5,2.0,1000,10,20260926-0-0-0-10,90,pdf,1.4995037109247011,2.0541461226455917,True,False,84,8.989369353644253,0.04207948099974601,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.5,2.0,1000,10,20260926-0-0-0-10,90,qlog,1.52,1.62770447048924,True,False,84,8.989369353644253,0.03254786400020748,barrido q-log; q por deviance de bins
1.5,2.0,1000,10,20260926-0-0-0-10,100,pdf,1.496959054279693,2.0407871138172964,True,False,94,8.989369353644253,0.05794390199980626,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.5,2.0,1000,10,20260926-0-0-0-10,100,qlog,1.54,1.7318921686258235,True,False,94,8.989369353644253,0.030537757000274723,barrido q-log; q por deviance de bins
1.5,2.0,1000,10,20260926-0-0-0-10,110,pdf,1.4982061073321558,2.0424293788426544,True,False,101,8.989369353644253,0.04493345299988505,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.5,2.0,1000,10,20260926-0-0-0-10,110,qlog,1.54,1.6028199726633694,True,False,101,8.989369353644253,0.03142831599961937,barrido q-log; q por deviance de bins
1.5,2.0,1000,10,20260926-0-0-0-10,120,pdf,1.499242311371668,2.0491453029674433,True,False,111,8.989369353644253,0.061279254000055516,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.5,2.0,1000,10,20260926-0-0-0-10,120,qlog,1.54,1.4972616528520415,True,False,111,8.989369353644253,0.033695384999646194,barrido q-log; q por deviance de bins
1.5,2.0,1000,10,20260926-0-0-0-10,130,pdf,1.4946398593853554,2.034967305791147,True,False,120,8.989369353644253,0.04614041600007113,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.5,2.0,1000,10,20260926-0-0-0-10,130,qlog,1.54,1.4906956706460315,True,False,120,8.989369353644253,0.03203862400005164,barrido q-log; q por deviance de bins
1.5,2.0,1000,10,20260926-0-0-0-10,140,pdf,1.5016427084209625,2.060133539152297,True,False,128,8.989369353644253,0.06151616999977705,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.5,2.0,1000,10,20260926-0-0-0-10,140,qlog,1.54,1.4901213237794477,True,False,128,8.989369353644253,0.0454253080001763,barrido q-log; q por deviance de bins
1.5,2.0,1000,10,20260926-0-0-0-10,150,pdf,1.4958666424557743,2.037260292010379,True,False,137,8.989369353644253,0.06254791899982592,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.5,2.0,1000,10,20260926-0-0-0-10,150,qlog,1.54,1.4557572329809112,True,False,137,8.989369353644253,0.04765480000014577,barrido q-log; q por deviance de bins
1.5,2.0,1000,10,20260926-0-0-0-10,160,pdf,1.4999094641285071,2.053886697973575,True,False,144,8.989369353644253,0.054602017999968666,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.5,2.0,1000,10,20260926-0-0-0-10,160,qlog,1.54,1.35252842474782,True,False,144,8.989369353644253,0.05991584599996713,barrido q-log; q por deviance de bins
1.5,2.0,1000,10,20260926-0-0-0-10,170,pdf,1.5013671857073692,2.0565285480006903,True,False,153,8.989369353644253,0.06594212299978608,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.5,2.0,1000,10,20260926-0-0-0-10,170,qlog,1.5,1.3511028347885206,True,False,153,8.989369353644253,0.03909299099996133,barrido q-log; q por deviance de bins
1.5,2.0,1000,10,20260926-0-0-0-10,180,pdf,1.5027579311001087,2.0634206730500333,True,False,161,8.989369353644253,0.04522528699999384,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.5,2.0,1000,10,20260926-0-0-0-10,180,qlog,1.5,1.3433631031014737,True,False,161,8.989369353644253,0.03524196599983043,barrido q-log; q por deviance de bins
1.5,2.0,1000,10,20260926-0-0-0-10,190,pdf,1.495617254792411,2.037293423010308,True,False,169,8.989369353644253,0.06806287300014446,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.5,2.0,1000,10,20260926-0-0-0-10,190,qlog,1.5,1.3039817881927784,True,False,169,8.989369353644253,0.037322658999983105,barrido q-log; q por deviance de bins
1.5,2.0,1000,10,20260926-0-0-0-10,200,pdf,1.4984018960187342,2.0451267209427115,True,False,176,8.989369353644253,0.07065730499971323,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.5,2.0,1000,10,20260926-0-0-0-10,200,qlog,1.52,1.3906369902291706,True,False,176,8.989369353644253,0.03564386599964564,barrido q-log; q por deviance de bins
1.5,2.0,1000,11,20260926-0-0-0-11,10,pdf,1.5097747257882448,2.043502937009013,True,False,10,7.680549544643009,0.036823400999765,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.5,2.0,1000,11,20260926-0-0-0-11,10,qlog,1.84,1.9143053107551398,True,False,10,7.680549544643009,0.026219151000077545,barrido q-log; q por deviance de bins
1.5,2.0,1000,11,20260926-0-0-0-11,20,pdf,1.4911475327410308,1.9859414929696402,True,False,20,7.680549544643009,0.059477967000020726,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.5,2.0,1000,11,20260926-0-0-0-11,20,qlog,1.54,1.7294777457775667,True,False,20,7.680549544643009,0.04232003699962661,barrido q-log; q por deviance de bins
1.5,2.0,1000,11,20260926-0-0-0-11,30,pdf,1.4900397859358596,1.9656418332311838,True,False,30,7.680549544643009,0.03918697600011001,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.5,2.0,1000,11,20260926-0-0-0-11,30,qlog,1.5,1.7705921568702938,True,False,30,7.680549544643009,0.0258073179998064,barrido q-log; q por deviance de bins
1.5,2.0,1000,11,20260926-0-0-0-11,40,pdf,1.5148565381611787,2.0558592270936584,True,False,40,7.680549544643009,0.0461992629998349,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.5,2.0,1000,11,20260926-0-0-0-11,40,qlog,1.52,1.8521492582496788,True,False,40,7.680549544643009,0.026096624999809137,barrido q-log; q por deviance de bins
1.5,2.0,1000,11,20260926-0-0-0-11,50,pdf,1.5061960745031011,2.0131887381881333,True,False,49,7.680549544643009,0.06936116799988667,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.5,2.0,1000,11,20260926-0-0-0-11,50,qlog,1.52,1.7843146254856774,True,False,49,7.680549544643009,0.028059517999736272,barrido q-log; q por deviance de bins
1.5,2.0,1000,11,20260926-0-0-0-11,60,pdf,1.502127400917971,2.008208394188518,True,False,59,7.680549544643009,0.0702961580000192,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.5,2.0,1000,11,20260926-0-0-0-11,60,qlog,1.52,1.8473108164490868,True,False,59,7.680549544643009,0.03247003300020879,barrido q-log; q por deviance de bins
1.5,2.0,1000,11,20260926-0-0-0-11,70,pdf,1.5006714398128853,2.0078287092297757,True,False,69,7.680549544643009,0.05282308899995769,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.5,2.0,1000,11,20260926-0-0-0-11,70,qlog,1.5,1.7582850989003898,True,False,69,7.680549544643009,0.042524456000137434,barrido q-log; q por deviance de bins
1.5,2.0,1000,11,20260926-0-0-0-11,80,pdf,1.5036600852108437,2.0070082199873656,True,False,77,7.680549544643009,0.06898464599998988,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.5,2.0,1000,11,20260926-0-0-0-11,80,qlog,1.52,1.7311147387114996,True,False,77,7.680549544643009,0.029643737000242254,barrido q-log; q por deviance de bins
1.5,2.0,1000,11,20260926-0-0-0-11,90,pdf,1.501176446868391,2.000077660135591,True,False,86,7.680549544643009,0.08741804600003888,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.5,2.0,1000,11,20260926-0-0-0-11,90,qlog,1.52,1.6937009248981156,True,False,86,7.680549544643009,0.04690128999982335,barrido q-log; q por deviance de bins
1.5,2.0,1000,11,20260926-0-0-0-11,100,pdf,1.5085719744853066,2.025606407621369,True,False,94,7.680549544643009,0.04625281200014797,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.5,2.0,1000,11,20260926-0-0-0-11,100,qlog,1.52,1.5776311206979816,True,False,94,7.680549544643009,0.031705047999821545,barrido q-log; q por deviance de bins
1.5,2.0,1000,11,20260926-0-0-0-11,110,pdf,1.5051866958839202,2.0135715950577455,True,False,105,7.680549544643009,0.07429747499963923,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.5,2.0,1000,11,20260926-0-0-0-11,110,qlog,1.52,1.7199748384903892,True,False,105,7.680549544643009,0.03162566299988612,barrido q-log; q por deviance de bins
1.5,2.0,1000,11,20260926-0-0-0-11,120,pdf,1.5058255613153164,2.0129401751049376,True,False,113,7.680549544643009,0.06478878699999768,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.5,2.0,1000,11,20260926-0-0-0-11,120,qlog,1.52,1.6608599973709381,True,False,113,7.680549544643009,0.030764384000121936,barrido q-log; q por deviance de bins
1.5,2.0,1000,11,20260926-0-0-0-11,130,pdf,1.5075963842774283,2.022310006680728,True,False,121,7.680549544643009,0.06590634999975009,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.5,2.0,1000,11,20260926-0-0-0-11,130,qlog,1.52,1.6112260210423415,True,False,121,7.680549544643009,0.04928765899967402,barrido q-log; q por deviance de bins
1.5,2.0,1000,11,20260926-0-0-0-11,140,pdf,1.5065735043976727,2.0203762214262593,True,False,129,7.680549544643009,0.06625098399990748,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.5,2.0,1000,11,20260926-0-0-0-11,140,qlog,1.52,1.5552736547519856,True,False,129,7.680549544643009,0.03153893200033053,barrido q-log; q por deviance de bins
1.5,2.0,1000,11,20260926-0-0-0-11,150,pdf,1.5006056047462828,1.9978760412736583,True,False,135,7.680549544643009,0.0655182599998625,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.5,2.0,1000,11,20260926-0-0-0-11,150,qlog,1.54,1.4589802021903124,True,False,135,7.680549544643009,0.050470481000047585,barrido q-log; q por deviance de bins
1.5,2.0,1000,11,20260926-0-0-0-11,160,pdf,1.5020955015601845,2.0011731266482458,True,False,146,7.680549544643009,0.06339298400007465,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.5,2.0,1000,11,20260926-0-0-0-11,160,qlog,1.54,1.4781208697344592,True,False,146,7.680549544643009,0.05009401799998159,barrido q-log; q por deviance de bins
1.5,2.0,1000,11,20260926-0-0-0-11,170,pdf,1.508153879568549,2.0283059647368025,True,False,152,7.680549544643009,0.07657171899973036,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.5,2.0,1000,11,20260926-0-0-0-11,170,qlog,1.52,1.4690034902094546,True,False,152,7.680549544643009,0.039357705999918835,barrido q-log; q por deviance de bins
1.5,2.0,1000,11,20260926-0-0-0-11,180,pdf,1.5027564705289649,2.004744348315525,True,False,162,7.680549544643009,0.07108388300002844,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.5,2.0,1000,11,20260926-0-0-0-11,180,qlog,1.52,1.457507916896266,True,False,162,7.680549544643009,0.0361096980000184,barrido q-log; q por deviance de bins
1.5,2.0,1000,11,20260926-0-0-0-11,190,pdf,1.5065166069432527,2.019387012905136,True,False,169,7.680549544643009,0.07237710200024594,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.5,2.0,1000,11,20260926-0-0-0-11,190,qlog,1.54,1.508587051881914,True,False,169,7.680549544643009,0.03895918900025208,barrido q-log; q por deviance de bins
1.5,2.0,1000,11,20260926-0-0-0-11,200,pdf,1.5043491067105739,2.01077242621886,True,False,178,7.680549544643009,0.07274484300023687,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.5,2.0,1000,11,20260926-0-0-0-11,200,qlog,1.52,1.396260053418306,True,False,178,7.680549544643009,0.035825926999677904,barrido q-log; q por deviance de bins
1.5,2.0,1000,12,20260926-0-0-0-12,10,pdf,1.5420126720584781,2.058250630947134,True,False,10,6.044503997811458,0.052800810000007914,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.5,2.0,1000,12,20260926-0-0-0-12,10,qlog,1.78,1.8929534027372708,True,False,10,6.044503997811458,0.02799648399968646,barrido q-log; q por deviance de bins
1.5,2.0,1000,12,20260926-0-0-0-12,20,pdf,1.5561967131438992,2.1230473735016804,True,False,20,6.044503997811458,0.03597728500017183,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.5,2.0,1000,12,20260926-0-0-0-12,20,qlog,1.58,1.886611932054977,True,False,20,6.044503997811458,0.026259664999997767,barrido q-log; q por deviance de bins
1.5,2.0,1000,12,20260926-0-0-0-12,30,pdf,1.5506470205650944,2.1011992286862515,True,False,30,6.044503997811458,0.0456889060001231,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
