q_true,b_true,n,bins,method,repetitions,valid,failures,failure_rate,at_bound,mean_occupied_bins,mean_q_hat,median_q_hat,bias_q,mcse_bias_q,sd_q,rmse_q,mcse_rmse_q,mean_b_hat,bias_b,mcse_bias_b,sd_b,rmse_b,mcse_rmse_b,mean_seconds
1.5,2.0,1000,200,qlog,10,10,0,0.0,0,179.6,1.5320000000000003,1.53,0.03200000000000003,0.014966629547095779,0.047328638264796975,0.055136195008360936,0.012718269770881281,1.3024482254227965,-0.6975517745772037,0.052897054592974994,0.167275174028072,0.7153749811653435,0.05153011550314928,0.03963138099995831
1.5,2.0,5000,20,pdf,10,10,0,0.0,0,20.0,1.5068368545805002,1.503624188969068,0.006836854580500118,0.0046714384469461485,0.014772385441629475,0.015593063041858236,0.004368540969845152,2.025903752742097,0.025903752742097396,0.02439913294703845,0.07715683304589797,0.07764575714891983,0.019411899440875378,0.048481743899947104
1.5,2.0,5000,20,qlog,10,10,0,0.0,0,20.0,1.6599999999999997,1.6500000000000001,0.1600000000000001,0.02951459149490486,0.0933333333333333,0.18286607121059945,0.035863762533392476,1.734221778571556,-0.2657782214284442,0.0199474386697439,0.06307933968290999,0.27243194704552526,0.019767255755765413,0.036345211500020014
1.5,2.0,5000,30,pdf,10,10,0,0.0,0,29.8,1.5094809890853569,1.5087120998469432,0.009480989085356838,0.004655476544485541,0.01472190947406451,0.01688047128320033,0.004818426778328376,2.0320153190770363,0.03201531907703588,0.02305162222974423,0.07289563000776099,0.07620614307527945,0.02067944382943015,0.06163823500005492
1.5,2.0,5000,30,qlog,10,10,0,0.0,0,29.8,1.558,1.55,0.05800000000000005,0.012806248474865708,0.04049691346263321,0.0695701085237044,0.017090747903817614,1.7881962996469245,-0.21180370035307536,0.02988163784015073,0.09449403579115076,0.22999351730721607,0.027713053420555276,0.03289007799999126
1.5,2.0,5000,40,pdf,10,10,0,0.0,0,39.6,1.5105062739296526,1.5104364061502271,0.010506273929652666,0.005043824727921189,0.01594997425891003,0.018421273106351867,0.0038670698360954475,2.0380865315683914,0.03808653156839161,0.022705540650610895,0.07180122396147184,0.07804138692411217,0.01913980133163587,0.05653742089996285
1.5,2.0,5000,40,qlog,10,10,0,0.0,0,39.6,1.5340000000000003,1.53,0.03400000000000003,0.008459051693633021,0.026749870196985197,0.04242640687119289,0.007864594830749513,1.8624578360698467,-0.1375421639301532,0.02647231973878138,0.08371282532278279,0.15882348777734231,0.026335547378942253,0.03133120000002236
1.5,2.0,5000,50,pdf,10,10,0,0.0,0,49.2,1.5107140860238615,1.5104545240232579,0.010714086023861457,0.00504088654789753,0.01594068291785966,0.01853338808814168,0.004110308859199468,2.038791502860276,0.038791502860276196,0.025556995421502107,0.08081831568244167,0.08592567037231036,0.01963911167767258,0.06287992999996277
1.5,2.0,5000,50,qlog,10,10,0,0.0,0,49.2,1.5240000000000002,1.53,0.02400000000000002,0.00718021974284601,0.022705848487901886,0.032249030993194226,0.005788287614163066,1.8918909572045597,-0.1081090427954405,0.027471791726856702,0.08687343326263745,0.13594064587275034,0.025235458042171265,0.044783975700033805
1.5,2.0,5000,70,pdf,10,10,0,0.0,0,68.6,1.511742983682605,1.5100962081668536,0.01174298368260518,0.004975469053197419,0.01573381463578532,0.0189919797931616,0.0045731327935110795,2.0405642100079997,0.04056421000799981,0.023775472005701716,0.07518464398358923,0.08205432807243179,0.022643809126232126,0.05689775249998093
